;COD_ESTACION;NOM_ESTACION;FECHA;HORA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
9164;3065006;ELX - AGROALIMENTARI;2023-05-22;20;4;0,1;1;1;2;89;;;;;;;;71;86;0;1011;1;;19,8;;;;;;;;;;;;;;;;;;
9165;3065006;ELX - AGROALIMENTARI;2023-05-22;21;4;0,1;1;1;2;89;;;;;;;;61;86;0;1011;0;;19,6;;;;;;;;;;;;;;;;;;
9166;3065006;ELX - AGROALIMENTARI;2023-05-22;22;4;0,1;1;1;2;89;;;;;;;;53;82;0;1011;0;;19,6;;;;;;;;;;;;;;;;;;
9167;3065006;ELX - AGROALIMENTARI;2023-05-22;23;4;0,1;1;1;2;81;;;;;;;;24;78;0;1011;0;;19,6;;;;;;;;;;;;;;;;;;
9168;3065006;ELX - AGROALIMENTARI;2023-05-23;0;4;0,1;1;1;2;77;;;;;;;;61;75;0;1011;0;;19,4;;;;;;;;;;;;;;;;;;
9169;3065006;ELX - AGROALIMENTARI;2023-05-23;1;4;0,1;1;1;2;59;;;;;;;;197;80;0;1011;0;;18,6;;;;;;;;;;;;;;;;;;
9170;3065006;ELX - AGROALIMENTARI;2023-05-23;2;4;0,1;1;1;2;54;;;;;;;;289;81;0;1010;0;;18,3;;;;;;;;;;;;;;;;;;
9171;3065006;ELX - AGROALIMENTARI;2023-05-23;3;4;0,1;1;3;3;48;;;;;;;;23;82;0;1010;0;;18,3;;;;;;;;;;;;;;;;;;
9172;3065006;ELX - AGROALIMENTARI;2023-05-23;4;4;0,1;1;1;2;70;;;;;;;;65;94;0;1010;0;;17,5;;;;;;;;;;;;;;;;;;
9173;3065006;ELX - AGROALIMENTARI;2023-05-23;5;4;0,1;1;1;2;65;;;;;;;;79;99;0;1010;0;;17,3;;;;;;;;;;;;;;;;;;
9174;3065006;ELX - AGROALIMENTARI;2023-05-23;6;4;0,1;1;1;2;77;;;;;;;;91;99;0;1010;0;;16,6;;;;;;;;;;;;;;;;;;
9175;3065006;ELX - AGROALIMENTARI;2023-05-23;7;11;0,1;1;2;3;72;;;;;;;;75;99;0;1011;1;;15,6;;;;;;;;;;;;;;;;;;
9176;3065006;ELX - AGROALIMENTARI;2023-05-23;8;4;0,1;1;6;6;64;;;;;;;;46;99;0,2;1011;11;;15,6;;;;;;;;;;;;;;;;;;
9177;3065006;ELX - AGROALIMENTARI;2023-05-23;9;4;0,1;1;16;17;54;;;;;;;;36;99;0;1011;51;;15,4;;;;;;;;;;;;;;;;;;
9178;3065006;ELX - AGROALIMENTARI;2023-05-23;10;4;0,1;1;12;13;59;;;;;;;;13;99;0;1011;291;;16,1;;;;;;;;;;;;;;;;;;
9179;3065006;ELX - AGROALIMENTARI;2023-05-23;11;4;0,1;1;3;4;83;;;;;;;;60;99;0,2;1011;601;;16,9;;;;;;;;;;;;;;;;;;
9180;3065006;ELX - AGROALIMENTARI;2023-05-23;12;4;0,1;1;1;2;100;;;;;;;;93;99;0;1011;535;;17,5;;;;;;;;;;;;;;;;;;
9181;3065006;ELX - AGROALIMENTARI;2023-05-23;13;4;0,1;1;1;2;107;;;;;;;;97;99;0;1011;418;;18,4;;;;;;;;;;;;;;;;;;
9182;3065006;ELX - AGROALIMENTARI;2023-05-23;14;4;0,1;1;1;2;107;;;;;;;;79;98;0;1011;310;;18,7;;;;;;;;;;;;;;;;;;
9183;3065006;ELX - AGROALIMENTARI;2023-05-23;15;4;0,1;1;1;2;99;;;;;;;;78;99;0,2;1011;166;;18,1;;;;;;;;;;;;;;;;;;
9184;3065006;ELX - AGROALIMENTARI;2023-05-23;16;4;0,1;1;5;5;80;;;;;;;;35;99;0;1011;80;;17,4;;;;;;;;;;;;;;;;;;
9185;3065006;ELX - AGROALIMENTARI;2023-05-23;17;4;0,1;1;7;7;69;;;;;;;;327;99;0;1011;49;;16,7;;;;;;;;;;;;;;;;;;
9186;3065006;ELX - AGROALIMENTARI;2023-05-23;18;4;0,1;1;7;8;66;;;;;;;;314;99;0,2;1011;27;;16,7;;;;;;;;;;;;;;;;;;
9187;3065006;ELX - AGROALIMENTARI;2023-05-23;19;4;0,1;1;10;10;65;;;;;;;;299;99;0;1012;6;;16,5;;;;;;;;;;;;;;;;;;
9188;3065006;ELX - AGROALIMENTARI;2023-05-23;20;4;0,1;2;17;19;53;;;;;;;;290;99;0;1012;0;;16,7;;;;;;;;;;;;;;;;;;
9189;3065006;ELX - AGROALIMENTARI;2023-05-23;21;3;0,1;2;9;11;54;;;;;;;;306;99;0;1012;0;;17;;;;;;;;;;;;;;;;;;
9190;3065006;ELX - AGROALIMENTARI;2023-05-23;22;3;0,1;1;1;2;70;;;;;;;;313;99;0;1012;0;;17;;;;;;;;;;;;;;;;;;
9191;3065006;ELX - AGROALIMENTARI;2023-05-23;23;3;0,1;1;1;2;59;;;;;;;;313;99;0,2;1012;0;;17,1;;;;;;;;;;;;;;;;;;
9192;3065006;ELX - AGROALIMENTARI;2023-05-24;0;3;0,1;1;1;2;46;;;;;;;;280;99;0;1012;0;;17;;;;;;;;;;;;;;;;;;
9193;3065006;ELX - AGROALIMENTARI;2023-05-24;1;3;0,1;1;1;2;33;;;;;;;;228;99;0;1012;0;;16,8;;;;;;;;;;;;;;;;;;
9194;3065006;ELX - AGROALIMENTARI;2023-05-24;2;4;0,1;1;2;2;40;;;;;;;;267;99;0;1012;0;;16,7;;;;;;;;;;;;;;;;;;
9195;3065006;ELX - AGROALIMENTARI;2023-05-24;3;3;0,1;1;2;2;37;;;;;;;;277;99;0;1012;0;;16,6;;;;;;;;;;;;;;;;;;
9196;3065006;ELX - AGROALIMENTARI;2023-05-24;4;4;0,1;1;1;2;27;;;;;;;;316;99;0;1012;0;;16,6;;;;;;;;;;;;;;;;;;
9197;3065006;ELX - AGROALIMENTARI;2023-05-24;5;3;0,1;1;2;3;22;;;;;;;;310;99;0,2;1012;0;;16,6;;;;;;;;;;;;;;;;;;
9198;3065006;ELX - AGROALIMENTARI;2023-05-24;6;3;0,1;1;10;10;33;;;;;;;;356;99;0;1012;13;;16,9;;;;;;;;;;;;;;;;;;
9199;3065006;ELX - AGROALIMENTARI;2023-05-24;7;3;0,1;1;17;18;30;;;;;;;;355;98;0;1012;35;;17,3;;;;;;;;;;;;;;;;;;
9200;3065006;ELX - AGROALIMENTARI;2023-05-24;8;4;0,1;3;18;23;20;;;;;;;;238;99;0;1012;54;;17,5;;;;;;;;;;;;;;;;;;
9201;3065006;ELX - AGROALIMENTARI;2023-05-24;9;4;0,1;3;14;18;19;;;;;;;;212;99;0;1012;60;;17,5;;;;;;;;;;;;;;;;;;
9202;3065006;ELX - AGROALIMENTARI;2023-05-24;10;4;0,1;1;11;12;19;;;;;;;;21;99;0;1012;40;;17,3;;;;;;;;;;;;;;;;;;
9203;3065006;ELX - AGROALIMENTARI;2023-05-24;11;4;0,1;4;22;27;11;;;;;;;;302;99;0,1;1012;34;;17,2;;;;;;;;;;;;;;;;;;
9204;3065006;ELX - AGROALIMENTARI;2023-05-24;12;8;0,1;2;19;20;27;;;;;;;;28;99;0;1013;149;;16,8;;;;;;;;;;;;;;;;;;
9205;3065006;ELX - AGROALIMENTARI;2023-05-24;13;4;0,1;1;11;12;51;;;;;;;;297;99;0,2;1012;605;;18,2;;;;;;;;;;;;;;;;;;
9206;3065006;ELX - AGROALIMENTARI;2023-05-24;14;4;0,1;1;1;2;72;;;;;;;;340;91;0;1012;886;;20,8;;;;;;;;;;;;;;;;;;
9207;3065006;ELX - AGROALIMENTARI;2023-05-24;15;4;0,1;1;1;2;88;;;;;;;;102;77;0;1012;674;;22,1;;;;;;;;;;;;;;;;;;
9208;3065006;ELX - AGROALIMENTARI;2023-05-24;16;4;0,1;1;1;2;95;;;;;;;;96;72;0;1012;527;;22;;;;;;;;;;;;;;;;;;
9209;3065006;ELX - AGROALIMENTARI;2023-05-24;17;4;0,1;1;1;2;97;;;;;;;;82;72;0;1012;344;;21,7;;;;;;;;;;;;;;;;;;
9210;3065006;ELX - AGROALIMENTARI;2023-05-24;18;4;0,1;1;1;2;94;;;;;;;;96;71;0;1012;223;;21,6;;;;;;;;;;;;;;;;;;
9211;3065006;ELX - AGROALIMENTARI;2023-05-24;19;4;0,1;1;1;2;91;;;;;;;;125;80;0;1012;35;;20,6;;;;;;;;;;;;;;;;;;
9212;3065006;ELX - AGROALIMENTARI;2023-05-24;20;4;0,1;1;1;2;77;;;;;;;;113;89;0;1012;1;;19,6;;;;;;;;;;;;;;;;;;
9213;3065006;ELX - AGROALIMENTARI;2023-05-24;21;4;0,1;1;2;3;65;;;;;;;;357;92;0;1013;0;;19,4;;;;;;;;;;;;;;;;;;
9214;3065006;ELX - AGROALIMENTARI;2023-05-24;22;4;0,1;1;5;5;52;;;;;;;;335;94;0;1013;0;;19,2;;;;;;;;;;;;;;;;;;
9215;3065006;ELX - AGROALIMENTARI;2023-05-24;23;4;0,1;1;7;7;41;;;;;;;;239;97;0;1013;0;;18,9;;;;;;;;;;;;;;;;;;
9216;3065006;ELX - AGROALIMENTARI;2023-05-25;0;4;0,1;1;4;4;34;;;;;;;;250;99;0;1013;0;;18,2;;;;;;;;;;;;;;;;;;
9217;3065006;ELX - AGROALIMENTARI;2023-05-25;1;4;0,1;1;3;3;37;;;;;;;;273;99;0;1013;0;;17,7;;;;;;;;;;;;;;;;;;
9218;3065006;ELX - AGROALIMENTARI;2023-05-25;2;4;0,1;1;4;4;41;;;;;;;;279;99;0;1013;0;;17,3;;;;;;;;;;;;;;;;;;
9219;3065006;ELX - AGROALIMENTARI;2023-05-25;3;4;0,1;1;2;2;47;;;;;;;;315;99;0;1013;0;;17;;;;;;;;;;;;;;;;;;
9220;3065006;ELX - AGROALIMENTARI;2023-05-25;4;4;0,1;1;13;14;17;;;;;;;;271;99;0;1012;0;;16,1;;;;;;;;;;;;;;;;;;
9221;3065006;ELX - AGROALIMENTARI;2023-05-25;5;4;0,1;1;12;12;16;;;;;;;;281;99;0;1012;2;;15,4;;;;;;;;;;;;;;;;;;
9222;3065006;ELX - AGROALIMENTARI;2023-05-25;6;4;0,1;8;24;36;7;;;;;;;;259;99;0;1013;62;;15,8;;;;;;;;;;;;;;;;;;
9223;3065006;ELX - AGROALIMENTARI;2023-05-25;7;4;0,1;6;17;27;17;;;;;;;;234;97;0;1013;194;;17,9;;;;;;;;;;;;;;;;;;
9224;3065006;ELX - AGROALIMENTARI;2023-05-25;8;4;0,1;3;9;13;31;;;;;;;;220;90;0;1013;386;;19,1;;;;;;;;;;;;;;;;;;
9225;3065006;ELX - AGROALIMENTARI;2023-05-25;9;4;0,1;2;8;10;50;;;;;;;;216;77;0;1013;542;;21;;;;;;;;;;;;;;;;;;
9226;3065006;ELX - AGROALIMENTARI;2023-05-25;10;4;0,1;1;5;5;72;;;;;;;;232;65;0;1013;730;;23,4;;;;;;;;;;;;;;;;;;
9227;3065006;ELX - AGROALIMENTARI;2023-05-25;11;4;0,1;1;2;3;86;;;;;;;;146;56;0;1013;865;;24,6;;;;;;;;;;;;;;;;;;
9228;3065006;ELX - AGROALIMENTARI;2023-05-25;12;4;0,1;1;1;2;95;;;;;;;;117;52;0,2;1013;926;;25;;;;;;;;;;;;;;;;;;
9229;3065006;ELX - AGROALIMENTARI;2023-05-25;13;4;0,1;1;1;2;99;;;;;;;;128;53;0;1013;863;;25,1;;;;;;;;;;;;;;;;;;
9230;3065006;ELX - AGROALIMENTARI;2023-05-25;14;4;0,1;1;1;2;104;;;;;;;;133;59;0;1013;953;;24,7;;;;;;;;;;;;;;;;;;
9231;3065006;ELX - AGROALIMENTARI;2023-05-25;15;4;0,1;1;1;2;110;;;;;;;;136;72;0;1013;579;;22,9;;;;;;;;;;;;;;;;;;
9232;3065006;ELX - AGROALIMENTARI;2023-05-25;16;4;0,1;1;1;2;98;;;;;;;;130;84;0;1013;69;;21,1;;;;;;;;;;;;;;;;;;
9233;3065006;ELX - AGROALIMENTARI;2023-05-25;17;4;0,1;1;1;2;91;;;;;;;;121;91;0;1013;34;;20,5;;;;;;;;;;;;;;;;;;
9234;3065006;ELX - AGROALIMENTARI;2023-05-25;18;4;0,1;1;1;2;81;;;;;;;;94;98;0;1013;29;;19,9;;;;;;;;;;;;;;;;;;
9235;3065006;ELX - AGROALIMENTARI;2023-05-25;19;4;0,1;1;1;2;79;;;;;;;;68;99;0;1013;6;;19,4;;;;;;;;;;;;;;;;;;
9236;3065006;ELX - AGROALIMENTARI;2023-05-25;20;4;0,1;1;3;3;67;;;;;;;;44;99;0;1013;0;;19,2;;;;;;;;;;;;;;;;;;
9237;3065006;ELX - AGROALIMENTARI;2023-05-25;21;4;0,1;1;4;5;57;;;;;;;;333;99;0;1013;0;;18,4;;;;;;;;;;;;;;;;;;
9238;3065006;ELX - AGROALIMENTARI;2023-05-25;22;4;0,1;1;5;6;49;;;;;;;;321;99;0;1013;0;;18,2;;;;;;;;;;;;;;;;;;
9239;3065006;ELX - AGROALIMENTARI;2023-05-25;23;4;0,1;1;3;3;54;;;;;;;;340;95;0;1013;0;;18;;;;;;;;;;;;;;;;;;
9240;3065006;ELX - AGROALIMENTARI;2023-05-26;0;4;0,1;1;2;2;55;;;;;;;;2;95;0;1013;0;;18;;;;;;;;;;;;;;;;;;
9241;3065006;ELX - AGROALIMENTARI;2023-05-26;1;4;0,1;1;2;3;50;;;;;;;;353;95;0;1013;0;;18;;;;;;;;;;;;;;;;;;
9242;3065006;ELX - AGROALIMENTARI;2023-05-26;2;4;0,1;1;3;3;43;;;;;;;;334;98;0;1013;0;;17,5;;;;;;;;;;;;;;;;;;
9243;3065006;ELX - AGROALIMENTARI;2023-05-26;3;4;0,1;1;2;3;43;;;;;;;;338;99;0;1013;0;;17,4;;;;;;;;;;;;;;;;;;
9244;3065006;ELX - AGROALIMENTARI;2023-05-26;4;4;0,1;1;2;3;46;;;;;;;;353;97;0;1013;0;;17,6;;;;;;;;;;;;;;;;;;
9245;3065006;ELX - AGROALIMENTARI;2023-05-26;5;4;0,1;1;4;4;;;;;;;;;36;93;0;1013;2;;18;;;;;;;;;;;;;;;;;;
9246;3065006;ELX - AGROALIMENTARI;2023-05-26;6;4;0,1;1;12;12;;;;;;;;;34;89;0;1014;74;;18,8;;;;;;;;;;;;;;;;;;
9247;3065006;ELX - AGROALIMENTARI;2023-05-26;7;4;0,1;1;12;12;;;;;;;;;43;88;0;1014;163;;19,7;;;;;;;;;;;;;;;;;;
9248;3065006;ELX - AGROALIMENTARI;2023-05-26;8;4;0,1;1;6;6;;;;;;;;;60;89;0;1014;246;;20,4;;;;;;;;;;;;;;;;;;
9249;3065006;ELX - AGROALIMENTARI;2023-05-26;9;4;0,1;1;1;2;;;;;;;;;70;85;0;1014;438;;21,3;;;;;;;;;;;;;;;;;;
9250;3065006;ELX - AGROALIMENTARI;2023-05-26;10;4;0,1;1;1;2;;;;;;;;;73;81;0;1014;464;;21,9;;;;;;;;;;;;;;;;;;
9251;3065006;ELX - AGROALIMENTARI;2023-05-26;11;4;0,1;1;1;2;;;;;;;;;76;79;0;1014;733;;22,5;;;;;;;;;;;;;;;;;;
9252;3065006;ELX - AGROALIMENTARI;2023-05-26;12;4;0,1;1;1;2;;;;;;;;;90;76;0;1014;933;;23,2;;;;;;;;;;;;;;;;;;
9253;3065006;ELX - AGROALIMENTARI;2023-05-26;13;4;0,1;1;1;2;;;;;;;;;85;75;0;1014;886;;23,3;;;;;;;;;;;;;;;;;;
9254;3065006;ELX - AGROALIMENTARI;2023-05-26;14;4;0,1;1;1;2;;;;;;;;;86;75;0;1014;817;;23,2;;;;;;;;;;;;;;;;;;
9255;3065006;ELX - AGROALIMENTARI;2023-05-26;15;4;0,1;1;1;2;;;;;;;;;87;78;0;1014;667;;22,9;;;;;;;;;;;;;;;;;;
9256;3065006;ELX - AGROALIMENTARI;2023-05-26;16;4;0,1;1;1;2;;;;;;;;;75;79;0;1014;590;;22,7;;;;;;;;;;;;;;;;;;
9257;3065006;ELX - AGROALIMENTARI;2023-05-26;17;4;0,1;1;1;2;;;;;;;;;80;82;0;1014;382;;22,2;;;;;;;;;;;;;;;;;;
9258;3065006;ELX - AGROALIMENTARI;2023-05-26;18;4;0,1;1;1;2;;;;;;;;;76;85;0;1014;214;;21,6;;;;;;;;;;;;;;;;;;
9259;3065006;ELX - AGROALIMENTARI;2023-05-26;19;4;0,1;1;1;2;;;;;;;;;74;91;0;1014;60;;20,8;;;;;;;;;;;;;;;;;;
9260;3065006;ELX - AGROALIMENTARI;2023-05-26;20;4;0,1;1;1;2;;;;;;;;;73;94;0;1014;2;;20,2;;;;;;;;;;;;;;;;;;
9261;3065006;ELX - AGROALIMENTARI;2023-05-26;21;4;0,1;1;1;2;;;;;;;;;56;95;0;1014;0;;20;;;;;;;;;;;;;;;;;;
9262;3065006;ELX - AGROALIMENTARI;2023-05-26;22;4;0,1;1;2;2;;;;;;;;;42;93;0;1014;0;;19,7;;;;;;;;;;;;;;;;;;
9263;3065006;ELX - AGROALIMENTARI;2023-05-26;23;4;0,1;1;3;3;;;;;;;;;31;89;0;1014;0;;19,5;;;;;;;;;;;;;;;;;;
9264;3065006;ELX - AGROALIMENTARI;2023-05-27;0;4;0,1;1;2;3;;;;;;;;;45;78;0;1014;0;;19,5;;;;;;;;;;;;;;;;;;
9265;3065006;ELX - AGROALIMENTARI;2023-05-27;1;4;0,1;1;1;2;;;;;;;;;44;73;0;1014;0;;19,7;;;;;;;;;;;;;;;;;;
9266;3065006;ELX - AGROALIMENTARI;2023-05-27;2;4;0,1;1;1;2;;;;;;;;;53;70;0;1013;0;;19,9;;;;;;;;;;;;;;;;;;
9267;3065006;ELX - AGROALIMENTARI;2023-05-27;3;4;0,1;1;1;2;;;;;;;;;33;69;0;1013;0;;19,9;;;;;;;;;;;;;;;;;;
9268;3065006;ELX - AGROALIMENTARI;2023-05-27;4;4;0,1;1;3;4;;;;;;;;;259;80;0;1014;0;;18,6;;;;;;;;;;;;;;;;;;
9269;3065006;ELX - AGROALIMENTARI;2023-05-27;5;4;0,1;1;1;2;;;;;;;;;306;89;0;1013;0;;17,9;;;;;;;;;;;;;;;;;;
9270;3065006;ELX - AGROALIMENTARI;2023-05-27;6;4;0,1;1;1;2;;;;;;;;;32;87;0;1013;1;;18,2;;;;;;;;;;;;;;;;;;
9271;3065006;ELX - AGROALIMENTARI;2023-05-27;7;4;0,1;1;3;3;;;;;;;;;300;89;0;1014;14;;17,9;;;;;;;;;;;;;;;;;;
9272;3065006;ELX - AGROALIMENTARI;2023-05-27;8;4;0,1;1;5;5;;;;;;;;;305;91;0;1013;104;;18,2;;;;;;;;;;;;;;;;;;
9273;3065006;ELX - AGROALIMENTARI;2023-05-27;9;4;0,1;1;2;2;;;;;;;;;321;85;0;1013;434;;20,2;;;;;;;;;;;;;;;;;;
9274;3065006;ELX - AGROALIMENTARI;2023-05-27;10;4;0,1;1;1;2;;;;;;;;;59;60;0;1013;695;;23,9;;;;;;;;;;;;;;;;;;
9275;3065006;ELX - AGROALIMENTARI;2023-05-27;11;4;0,1;1;1;2;;;;;;;;;56;50;0;1013;816;;24,8;;;;;;;;;;;;;;;;;;
9276;3065006;ELX - AGROALIMENTARI;2023-05-27;12;4;0,1;1;1;2;;;;;;;;;60;48;0,2;1013;837;;25,4;;;;;;;;;;;;;;;;;;
9277;3065006;ELX - AGROALIMENTARI;2023-05-27;13;4;0,1;1;1;2;;;;;;;;;64;48;0;1012;896;;25,1;;;;;;;;;;;;;;;;;;
9278;3065006;ELX - AGROALIMENTARI;2023-05-27;14;4;0,1;1;1;2;;;;;;;;;59;49;0;1012;793;;24,9;;;;;;;;;;;;;;;;;;
9279;3065006;ELX - AGROALIMENTARI;2023-05-27;15;4;0,1;1;1;2;;;;;;;;;58;47;0;1012;711;;25;;;;;;;;;;;;;;;;;;
9280;3065006;ELX - AGROALIMENTARI;2023-05-27;16;4;0,1;1;1;2;;;;;;;;;60;47;0;1012;453;;24,7;;;;;;;;;;;;;;;;;;
9281;3065006;ELX - AGROALIMENTARI;2023-05-27;17;4;0,1;1;1;2;;;;;;;;;69;55;0;1012;123;;23,5;;;;;;;;;;;;;;;;;;
9282;3065006;ELX - AGROALIMENTARI;2023-05-27;18;4;0,1;1;1;2;;;;;;;;;85;64;0;1013;27;;22,2;;;;;;;;;;;;;;;;;;
9283;3065006;ELX - AGROALIMENTARI;2023-05-27;19;4;0,1;1;1;2;;;;;;;;;55;79;0;1012;3;;20,1;;;;;;;;;;;;;;;;;;
9284;3065006;ELX - AGROALIMENTARI;2023-05-27;20;4;0,1;1;1;2;;;;;;;;;57;82;0;1013;0;;19,4;;;;;;;;;;;;;;;;;;
9285;3065006;ELX - AGROALIMENTARI;2023-05-27;21;4;0,1;1;1;2;;;;;;;;;24;81;0;1013;0;;20;;;;;;;;;;;;;;;;;;
9286;3065006;ELX - AGROALIMENTARI;2023-05-27;22;4;0,1;1;2;2;;;;;;;;;259;82;0;1013;0;;19,9;;;;;;;;;;;;;;;;;;
9287;3065006;ELX - AGROALIMENTARI;2023-05-27;23;4;0,1;1;1;2;;;;;;;;;280;98;0;1013;0;;18;;;;;;;;;;;;;;;;;;
9288;3065006;ELX - AGROALIMENTARI;2023-05-28;0;4;0,1;1;1;2;;;;;;;;;329;98;0;1013;0;;18,3;;;;;;;;;;;;;;;;;;
9289;3065006;ELX - AGROALIMENTARI;2023-05-28;1;4;0,1;1;1;2;;;;;;;;;345;96;0;1013;0;;18,5;;;;;;;;;;;;;;;;;;
9290;3065006;ELX - AGROALIMENTARI;2023-05-28;2;4;0,1;1;1;2;;;;;;;;;336;97;0;1012;0;;18,2;;;;;;;;;;;;;;;;;;
9291;3065006;ELX - AGROALIMENTARI;2023-05-28;3;4;0,1;1;1;2;;;;;;;;;297;98;0;1012;0;;18;;;;;;;;;;;;;;;;;;
9292;3065006;ELX - AGROALIMENTARI;2023-05-28;4;4;0,1;1;1;2;;;;;;;;;287;99;0;1012;0;;17,7;;;;;;;;;;;;;;;;;;
9293;3065006;ELX - AGROALIMENTARI;2023-05-28;5;4;0,1;1;1;2;;;;;;;;;303;96;0;1012;1;;17,7;;;;;;;;;;;;;;;;;;
9294;3065006;ELX - AGROALIMENTARI;2023-05-28;6;4;0,1;1;1;2;;;;;;;;;246;98;0;1012;22;;17,3;;;;;;;;;;;;;;;;;;
9295;3065006;ELX - AGROALIMENTARI;2023-05-28;7;4;0,1;1;1;2;;;;;;;;;258;99;0;1012;33;;17,2;;;;;;;;;;;;;;;;;;
9296;3065006;ELX - AGROALIMENTARI;2023-05-28;8;4;0,1;1;1;2;;;;;;;;;213;99;0;1013;115;;17,8;;;;;;;;;;;;;;;;;;
9297;3065006;ELX - AGROALIMENTARI;2023-05-28;9;4;0,1;1;1;2;;;;;;;;;249;97;0;1013;168;;18,6;;;;;;;;;;;;;;;;;;
9298;3065006;ELX - AGROALIMENTARI;2023-05-28;10;4;0,1;1;3;3;;;;;;;;;315;90;0;1013;362;;20,6;;;;;;;;;;;;;;;;;;
9299;3065006;ELX - AGROALIMENTARI;2023-05-28;11;4;0,1;1;1;2;;;;;;;;;46;77;0;1013;454;;21,9;;;;;;;;;;;;;;;;;;
9300;3065006;ELX - AGROALIMENTARI;2023-05-28;12;4;0,1;1;1;2;;;;;;;;;85;66;0;1012;943;;24;;;;;;;;;;;;;;;;;;
9301;3065006;ELX - AGROALIMENTARI;2023-05-28;13;4;0,1;1;1;2;;;;;;;;;117;63;0;1012;804;;24,6;;;;;;;;;;;;;;;;;;
9302;3065006;ELX - AGROALIMENTARI;2023-05-28;14;4;0,1;1;1;2;;;;;;;;;139;61;0;1012;917;;24,7;;;;;;;;;;;;;;;;;;
9303;3065006;ELX - AGROALIMENTARI;2023-05-28;15;4;0,1;1;1;2;;;;;;;;;101;73;0;1012;497;;22,8;;;;;;;;;;;;;;;;;;
9304;3065006;ELX - AGROALIMENTARI;2023-05-28;16;4;0,1;1;1;2;;;;;;;;;89;75;0;1012;102;;21,6;;;;;;;;;;;;;;;;;;
9305;3065006;ELX - AGROALIMENTARI;2023-05-28;17;3;0,1;1;1;2;;;;;;;;;99;81;0;1012;25;;20,9;;;;;;;;;;;;;;;;;;
9306;3065006;ELX - AGROALIMENTARI;2023-05-28;18;3;0,1;1;1;2;;;;;;;;;243;96;0;1012;24;;19,7;;;;;;;;;;;;;;;;;;
9307;3065006;ELX - AGROALIMENTARI;2023-05-28;19;4;0,1;1;1;2;;;;;;;;;127;99;0;1012;9;;19,2;;;;;;;;;;;;;;;;;;
9308;3065006;ELX - AGROALIMENTARI;2023-05-28;20;3;0,1;1;2;2;;;;;;;;;283;99;0;1012;1;;19,1;;;;;;;;;;;;;;;;;;
9309;3065006;ELX - AGROALIMENTARI;2023-05-28;21;3;0,1;1;2;2;;;;;;;;;301;99;0;1012;0;;18,9;;;;;;;;;;;;;;;;;;
9310;3065006;ELX - AGROALIMENTARI;2023-05-28;22;3;0,1;1;2;3;;;;;;;;;281;99;0;1013;0;;18,7;;;;;;;;;;;;;;;;;;
9311;3065006;ELX - AGROALIMENTARI;2023-05-28;23;4;0,1;1;2;3;;;;;;;;;254;99;0;1013;0;;18,5;;;;;;;;;;;;;;;;;;
9312;3065006;ELX - AGROALIMENTARI;2023-05-29;0;4;0,1;1;1;2;;;;;;;;;256;99;0;1012;0;;18;;;;;;;;;;;;;;;;;;
9313;3065006;ELX - AGROALIMENTARI;2023-05-29;1;4;0,1;1;1;2;;;;;;;;;262;99;0;1012;0;;17,4;;;;;;;;;;;;;;;;;;
9314;3065006;ELX - AGROALIMENTARI;2023-05-29;2;4;0,1;1;1;2;;;;;;;;;253;99;0;1012;0;;16,8;;;;;;;;;;;;;;;;;;
9315;3065006;ELX - AGROALIMENTARI;2023-05-29;3;4;0,1;1;1;2;;;;;;;;;277;99;0;1012;0;;16,7;;;;;;;;;;;;;;;;;;
9316;3065006;ELX - AGROALIMENTARI;2023-05-29;4;4;0,1;1;2;2;;;;;;;;;252;99;0;1012;0;;16,4;;;;;;;;;;;;;;;;;;
9317;3065006;ELX - AGROALIMENTARI;2023-05-29;5;4;0,1;1;3;4;;;;;;;;;255;99;0;1012;1;;16,2;;;;;;;;;;;;;;;;;;
9318;3065006;ELX - AGROALIMENTARI;2023-05-29;6;4;0,1;2;15;17;;;;;;;;;271;99;0;1012;35;;16,4;;;;;;;;;;;;;;;;;;
9319;3065006;ELX - AGROALIMENTARI;2023-05-29;7;4;0,1;3;23;27;;;;;;;;;281;99;0;1012;172;;18,5;;;;;;;;;;;;;;;;;;
9320;3065006;ELX - AGROALIMENTARI;2023-05-29;8;4;0,1;4;17;23;;;;;;;;;253;96;1;1012;235;;20,3;;;;;;;;;;;;;;;;;;
9321;3065006;ELX - AGROALIMENTARI;2023-05-29;9;4;0,1;1;8;10;;;;;;;;;248;87;0,1;1012;346;;21,3;;;;;;;;;;;;;;;;;;
9322;3065006;ELX - AGROALIMENTARI;2023-05-29;10;4;0,1;2;7;9;;;;;;;;;252;78;0;1012;732;;22,6;;;;;;;;;;;;;;;;;;
9323;3065006;ELX - AGROALIMENTARI;2023-05-29;11;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
9324;3065006;ELX - AGROALIMENTARI;2023-05-29;12;4;0,1;1;2;2;98;;;;;;;;181;54;0,1;1012;672;;25,6;;;;;;;;;;;;;;;;;;
