;COD_ESTACION;NOM_ESTACION;FECHA;HORA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
27487;3099002;ORIHUELA;2024-02-19;7;;;;;;11;;;;;;;;;92;;;;;6,4;;;;;;;;;;;;;;;;;;
27488;3099002;ORIHUELA;2024-02-19;8;;;;;;10;;;;;;;;;93;;;;;7;;;;;;;;;;;;;;;;;;
27489;3099002;ORIHUELA;2024-02-19;9;;;;;;10;;;;;;;;;79;;;;;10,7;;;;;;;;;;;;;;;;;;
27490;3099002;ORIHUELA;2024-02-19;10;;;;;;24;;;;;;;;;55;;;;;15;;;;;;;;;;;;;;;;;;
27491;3099002;ORIHUELA;2024-02-19;11;;;;;;37;;;;;;;;;48;;;;;16,9;;;;;;;;;;;;;;;;;;
27492;3099002;ORIHUELA;2024-02-19;12;;;;;;47;;;;;;;;;52;;;;;17,8;;;;;;;;;;;;;;;;;;
27493;3099002;ORIHUELA;2024-02-19;13;;;;;;63;;;;;;;;;49;;;;;18,9;;;;;;;;;;;;;;;;;;
27494;3099002;ORIHUELA;2024-02-19;14;;;;;;79;;;;;;;;;42;;;;;19,8;;;;;;;;;;;;;;;;;;
27495;3099002;ORIHUELA;2024-02-19;15;;;;;;87;;;;;;;;;40;;;;;19,7;;;;;;;;;;;;;;;;;;
27496;3099002;ORIHUELA;2024-02-19;16;;;;;;92;;;;;;;;;42;;;;;18,8;;;;;;;;;;;;;;;;;;
27497;3099002;ORIHUELA;2024-02-19;17;;;;;;92;;;;;;;;;47;;;;;17,8;;;;;;;;;;;;;;;;;;
27498;3099002;ORIHUELA;2024-02-19;18;;;;;;75;;;;;;;;;58;;;;;16,3;;;;;;;;;;;;;;;;;;
27499;3099002;ORIHUELA;2024-02-19;19;;;;;;44;;;;;;;;;71;;;;;13,9;;;;;;;;;;;;;;;;;;
27500;3099002;ORIHUELA;2024-02-19;20;;;;;;38;;;;;;;;;82;;;;;12;;;;;;;;;;;;;;;;;;
27501;3099002;ORIHUELA;2024-02-19;21;;;;;;20;;;;;;;;;89;;;;;9,9;;;;;;;;;;;;;;;;;;
27502;3099002;ORIHUELA;2024-02-19;22;;;;;;14;;;;;;;;;91;;;;;8,4;;;;;;;;;;;;;;;;;;
27503;3099002;ORIHUELA;2024-02-19;23;;;;;;12;;;;;;;;;94;;;;;7,7;;;;;;;;;;;;;;;;;;
27504;3099002;ORIHUELA;2024-02-20;0;;;;;;17;;;;;;;;;95;;;;;7,4;;;;;;;;;;;;;;;;;;
27505;3099002;ORIHUELA;2024-02-20;1;;;;;;23;;;;;;;;;95;;;;;7,5;;;;;;;;;;;;;;;;;;
27506;3099002;ORIHUELA;2024-02-20;2;;;;;;23;;;;;;;;;92;;;;;7,9;;;;;;;;;;;;;;;;;;
27507;3099002;ORIHUELA;2024-02-20;3;;;;;;19;;;;;;;;;88;;;;;8,1;;;;;;;;;;;;;;;;;;
27508;3099002;ORIHUELA;2024-02-20;4;;;;;;21;;;;;;;;;90;;;;;7,4;;;;;;;;;;;;;;;;;;
27509;3099002;ORIHUELA;2024-02-20;5;;;;;;23;;;;;;;;;90;;;;;7,3;;;;;;;;;;;;;;;;;;
27510;3099002;ORIHUELA;2024-02-20;6;;;;;;28;;;;;;;;;87;;;;;7,6;;;;;;;;;;;;;;;;;;
27511;3099002;ORIHUELA;2024-02-20;7;;;;;;25;;;;;;;;;88;;;;;7,3;;;;;;;;;;;;;;;;;;
27512;3099002;ORIHUELA;2024-02-20;8;;;;;;23;;;;;;;;;82;;;;;8,8;;;;;;;;;;;;;;;;;;
27513;3099002;ORIHUELA;2024-02-20;9;;;;;;28;;;;;;;;;71;;;;;11,5;;;;;;;;;;;;;;;;;;
27514;3099002;ORIHUELA;2024-02-20;10;;;;;;44;;;;;;;;;56;;;;;15,3;;;;;;;;;;;;;;;;;;
27515;3099002;ORIHUELA;2024-02-20;11;;;;;;48;;;;;;;;;49;;;;;17,7;;;;;;;;;;;;;;;;;;
27516;3099002;ORIHUELA;2024-02-20;12;;;;;;62;;;;;;;;;40;;;;;21;;;;;;;;;;;;;;;;;;
27517;3099002;ORIHUELA;2024-02-20;13;;;;;;71;;;;;;;;;34;;;;;23,4;;;;;;;;;;;;;;;;;;
27518;3099002;ORIHUELA;2024-02-20;14;;;;;;78;;;;;;;;;28;;;;;25,3;;;;;;;;;;;;;;;;;;
27519;3099002;ORIHUELA;2024-02-20;15;;;;;;96;;;;;;;;;30;;;;;24,6;;;;;;;;;;;;;;;;;;
27520;3099002;ORIHUELA;2024-02-20;16;;;;;;95;;;;;;;;;40;;;;;23,2;;;;;;;;;;;;;;;;;;
27521;3099002;ORIHUELA;2024-02-20;17;;;;;;89;;;;;;;;;58;;;;;19,6;;;;;;;;;;;;;;;;;;
27522;3099002;ORIHUELA;2024-02-20;18;;;;;;71;;;;;;;;;72;;;;;17;;;;;;;;;;;;;;;;;;
27523;3099002;ORIHUELA;2024-02-20;19;;;;;;62;;;;;;;;;89;;;;;14;;;;;;;;;;;;;;;;;;
27524;3099002;ORIHUELA;2024-02-20;20;;;;;;57;;;;;;;;;93;;;;;13,2;;;;;;;;;;;;;;;;;;
27525;3099002;ORIHUELA;2024-02-20;21;;;;;;47;;;;;;;;;94;;;;;12,9;;;;;;;;;;;;;;;;;;
27526;3099002;ORIHUELA;2024-02-20;22;;;;;;26;;;;;;;;;96;;;;;10,7;;;;;;;;;;;;;;;;;;
27527;3099002;ORIHUELA;2024-02-20;23;;;;;;14;;;;;;;;;97;;;;;9,1;;;;;;;;;;;;;;;;;;
27528;3099002;ORIHUELA;2024-02-21;0;;;;;;8;;;;;;;;;98;;;;;9,1;;;;;;;;;;;;;;;;;;
27529;3099002;ORIHUELA;2024-02-21;1;;;;;;8;;;;;;;;;99;;;;;10,6;;;;;;;;;;;;;;;;;;
27530;3099002;ORIHUELA;2024-02-21;2;;;;;;19;;;;;;;;;99;;;;;11,1;;;;;;;;;;;;;;;;;;
27531;3099002;ORIHUELA;2024-02-21;3;;;;;;22;;;;;;;;;98;;;;;11,3;;;;;;;;;;;;;;;;;;
27532;3099002;ORIHUELA;2024-02-21;4;;;;;;17;;;;;;;;;98;;;;;11,1;;;;;;;;;;;;;;;;;;
27533;3099002;ORIHUELA;2024-02-21;5;;;;;;15;;;;;;;;;97;;;;;11,4;;;;;;;;;;;;;;;;;;
27534;3099002;ORIHUELA;2024-02-21;6;;;;;;34;;;;;;;;;96;;;;;11,5;;;;;;;;;;;;;;;;;;
27535;3099002;ORIHUELA;2024-02-21;7;;;;;;47;;;;;;;;;93;;;;;11,5;;;;;;;;;;;;;;;;;;
27536;3099002;ORIHUELA;2024-02-21;8;;;;;;60;;;;;;;;;91;;;;;11,5;;;;;;;;;;;;;;;;;;
27537;3099002;ORIHUELA;2024-02-21;9;;;;;;61;;;;;;;;;88;;;;;11,9;;;;;;;;;;;;;;;;;;
27538;3099002;ORIHUELA;2024-02-21;10;;;;;;51;;;;;;;;;81;;;;;13;;;;;;;;;;;;;;;;;;
27539;3099002;ORIHUELA;2024-02-21;11;;;;;;50;;;;;;;;;70;;;;;15,4;;;;;;;;;;;;;;;;;;
27540;3099002;ORIHUELA;2024-02-21;12;;;;;;67;;;;;;;;;60;;;;;17,4;;;;;;;;;;;;;;;;;;
27541;3099002;ORIHUELA;2024-02-21;13;;;;;;78;;;;;;;;;51;;;;;19,4;;;;;;;;;;;;;;;;;;
27542;3099002;ORIHUELA;2024-02-21;14;;;;;;85;;;;;;;;;44;;;;;21,1;;;;;;;;;;;;;;;;;;
27543;3099002;ORIHUELA;2024-02-21;15;;;;;;102;;;;;;;;;43;;;;;21,7;;;;;;;;;;;;;;;;;;
27544;3099002;ORIHUELA;2024-02-21;16;;;;;;104;;;;;;;;;51;;;;;20,4;;;;;;;;;;;;;;;;;;
27545;3099002;ORIHUELA;2024-02-21;17;;;;;;96;;;;;;;;;58;;;;;19,1;;;;;;;;;;;;;;;;;;
27546;3099002;ORIHUELA;2024-02-21;18;;;;;;86;;;;;;;;;63;;;;;18;;;;;;;;;;;;;;;;;;
27547;3099002;ORIHUELA;2024-02-21;19;;;;;;67;;;;;;;;;72;;;;;16,4;;;;;;;;;;;;;;;;;;
27548;3099002;ORIHUELA;2024-02-21;20;;;;;;54;;;;;;;;;79;;;;;15,6;;;;;;;;;;;;;;;;;;
27549;3099002;ORIHUELA;2024-02-21;21;;;;;;46;;;;;;;;;83;;;;;15;;;;;;;;;;;;;;;;;;
27550;3099002;ORIHUELA;2024-02-21;22;;;;;;21;;;;;;;;;89;;;;;13;;;;;;;;;;;;;;;;;;
27551;3099002;ORIHUELA;2024-02-21;23;;;;;;18;;;;;;;;;91;;;;;12,5;;;;;;;;;;;;;;;;;;
27552;3099002;ORIHUELA;2024-02-22;0;;;;;;23;;;;;;;;;92;;;;;12,3;;;;;;;;;;;;;;;;;;
27553;3099002;ORIHUELA;2024-02-22;1;;;;;;30;;;;;;;;;91;;;;;12,3;;;;;;;;;;;;;;;;;;
27554;3099002;ORIHUELA;2024-02-22;2;;;;;;33;;;;;;;;;89;;;;;12,5;;;;;;;;;;;;;;;;;;
27555;3099002;ORIHUELA;2024-02-22;3;;;;;;20;;;;;;;;;93;;;;;10,7;;;;;;;;;;;;;;;;;;
27556;3099002;ORIHUELA;2024-02-22;4;;;;;;27;;;;;;;;;94;;;;;11,2;;;;;;;;;;;;;;;;;;
27557;3099002;ORIHUELA;2024-02-22;5;;;;;;28;;;;;;;;;92;;;;;11,8;;;;;;;;;;;;;;;;;;
27558;3099002;ORIHUELA;2024-02-22;6;;;;;;28;;;;;;;;;91;;;;;11,5;;;;;;;;;;;;;;;;;;
27559;3099002;ORIHUELA;2024-02-22;7;;;;;;25;;;;;;;;;91;;;;;10,6;;;;;;;;;;;;;;;;;;
27560;3099002;ORIHUELA;2024-02-22;8;;;;;;19;;;;;;;;;88;;;;;10,9;;;;;;;;;;;;;;;;;;
27561;3099002;ORIHUELA;2024-02-22;9;;;;;;23;;;;;;;;;65;;;;;14,4;;;;;;;;;;;;;;;;;;
27562;3099002;ORIHUELA;2024-02-22;10;;;;;;40;;;;;;;;;45;;;;;18,2;;;;;;;;;;;;;;;;;;
27563;3099002;ORIHUELA;2024-02-22;11;;;;;;60;;;;;;;;;34;;;;;21,8;;;;;;;;;;;;;;;;;;
27564;3099002;ORIHUELA;2024-02-22;12;;;;;;69;;;;;;;;;27;;;;;24,6;;;;;;;;;;;;;;;;;;
27565;3099002;ORIHUELA;2024-02-22;13;;;;;;87;;;;;;;;;21;;;;;26;;;;;;;;;;;;;;;;;;
27566;3099002;ORIHUELA;2024-02-22;14;;;;;;88;;;;;;;;;20;;;;;26,4;;;;;;;;;;;;;;;;;;
27567;3099002;ORIHUELA;2024-02-22;15;;;;;;92;;;;;;;;;20;;;;;26,1;;;;;;;;;;;;;;;;;;
27568;3099002;ORIHUELA;2024-02-22;16;;;;;;97;;;;;;;;;31;;;;;24,4;;;;;;;;;;;;;;;;;;
27569;3099002;ORIHUELA;2024-02-22;17;;;;;;91;;;;;;;;;36;;;;;22,9;;;;;;;;;;;;;;;;;;
27570;3099002;ORIHUELA;2024-02-22;18;;;;;;66;;;;;;;;;41;;;;;21;;;;;;;;;;;;;;;;;;
27571;3099002;ORIHUELA;2024-02-22;19;;;;;;60;;;;;;;;;36;;;;;19,2;;;;;;;;;;;;;;;;;;
27572;3099002;ORIHUELA;2024-02-22;20;;;;;;62;;;;;;;;;31;;;;;18,7;;;;;;;;;;;;;;;;;;
27573;3099002;ORIHUELA;2024-02-22;21;;;;;;64;;;;;;;;;35;;;;;17,8;;;;;;;;;;;;;;;;;;
27574;3099002;ORIHUELA;2024-02-22;22;;;;;;79;;;;;;;;;34;;;;;19,3;;;;;;;;;;;;;;;;;;
27575;3099002;ORIHUELA;2024-02-22;23;;;;;;73;;;;;;;;;40;;;;;17,8;;;;;;;;;;;;;;;;;;
27576;3099002;ORIHUELA;2024-02-23;0;;;;;;63;;;;;;;;;45;;;;;16,5;;;;;;;;;;;;;;;;;;
27577;3099002;ORIHUELA;2024-02-23;1;;;;;;66;;;;;;;;;45;;;;;17,3;;;;;;;;;;;;;;;;;;
27578;3099002;ORIHUELA;2024-02-23;2;;;;;;58;;;;;;;;;50;;;;;16,2;;;;;;;;;;;;;;;;;;
27579;3099002;ORIHUELA;2024-02-23;3;;;;;;53;;;;;;;;;54;;;;;15,8;;;;;;;;;;;;;;;;;;
27580;3099002;ORIHUELA;2024-02-23;4;;;;;;69;;;;;;;;;53;;;;;16,7;;;;;;;;;;;;;;;;;;
27581;3099002;ORIHUELA;2024-02-23;5;;;;;;85;;;;;;;;;42;;;;;15,7;;;;;;;;;;;;;;;;;;
27582;3099002;ORIHUELA;2024-02-23;6;;;;;;90;;;;;;;;;39;;;;;14,1;;;;;;;;;;;;;;;;;;
27583;3099002;ORIHUELA;2024-02-23;7;;;;;;87;;;;;;;;;44;;;;;12,6;;;;;;;;;;;;;;;;;;
27584;3099002;ORIHUELA;2024-02-23;8;;;;;;79;;;;;;;;;50;;;;;11,2;;;;;;;;;;;;;;;;;;
27585;3099002;ORIHUELA;2024-02-23;9;;;;;;79;;;;;;;;;40;;;;;13,6;;;;;;;;;;;;;;;;;;
27586;3099002;ORIHUELA;2024-02-23;10;;;;;;84;;;;;;;;;34;;;;;15,2;;;;;;;;;;;;;;;;;;
27587;3099002;ORIHUELA;2024-02-23;11;;;;;;86;;;;;;;;;31;;;;;16,4;;;;;;;;;;;;;;;;;;
27588;3099002;ORIHUELA;2024-02-23;12;;;;;;87;;;;;;;;;28;;;;;17,4;;;;;;;;;;;;;;;;;;
27589;3099002;ORIHUELA;2024-02-23;13;;;;;;89;;;;;;;;;23;;;;;18,2;;;;;;;;;;;;;;;;;;
27590;3099002;ORIHUELA;2024-02-23;14;;;;;;88;;;;;;;;;22;;;;;19;;;;;;;;;;;;;;;;;;
27591;3099002;ORIHUELA;2024-02-23;15;;;;;;87;;;;;;;;;21;;;;;18,9;;;;;;;;;;;;;;;;;;
27592;3099002;ORIHUELA;2024-02-23;16;;;;;;88;;;;;;;;;20;;;;;18,7;;;;;;;;;;;;;;;;;;
27593;3099002;ORIHUELA;2024-02-23;17;;;;;;86;;;;;;;;;22;;;;;17,9;;;;;;;;;;;;;;;;;;
27594;3099002;ORIHUELA;2024-02-23;18;;;;;;82;;;;;;;;;26;;;;;16,2;;;;;;;;;;;;;;;;;;
27595;3099002;ORIHUELA;2024-02-23;19;;;;;;77;;;;;;;;;29;;;;;14,6;;;;;;;;;;;;;;;;;;
27596;3099002;ORIHUELA;2024-02-23;20;;;;;;70;;;;;;;;;31;;;;;13,5;;;;;;;;;;;;;;;;;;
27597;3099002;ORIHUELA;2024-02-23;21;;;;;;65;;;;;;;;;40;;;;;12,2;;;;;;;;;;;;;;;;;;
27598;3099002;ORIHUELA;2024-02-23;22;;;;;;70;;;;;;;;;44;;;;;11,8;;;;;;;;;;;;;;;;;;
27599;3099002;ORIHUELA;2024-02-23;23;;;;;;62;;;;;;;;;48;;;;;10,9;;;;;;;;;;;;;;;;;;
27600;3099002;ORIHUELA;2024-02-24;0;;;;;;81;;;;;;;;;58;;;;;11;;;;;;;;;;;;;;;;;;
27601;3099002;ORIHUELA;2024-02-24;1;;;;;;73;;;;;;;;;65;;;;;9,8;;;;;;;;;;;;;;;;;;
27602;3099002;ORIHUELA;2024-02-24;2;;;;;;63;;;;;;;;;65;;;;;9,7;;;;;;;;;;;;;;;;;;
27603;3099002;ORIHUELA;2024-02-24;3;;;;;;63;;;;;;;;;67;;;;;9,1;;;;;;;;;;;;;;;;;;
27604;3099002;ORIHUELA;2024-02-24;4;;;;;;73;;;;;;;;;64;;;;;9,5;;;;;;;;;;;;;;;;;;
27605;3099002;ORIHUELA;2024-02-24;5;;;;;;67;;;;;;;;;67;;;;;8,8;;;;;;;;;;;;;;;;;;
27606;3099002;ORIHUELA;2024-02-24;6;;;;;;67;;;;;;;;;64;;;;;8,7;;;;;;;;;;;;;;;;;;
27607;3099002;ORIHUELA;2024-02-24;7;;;;;;69;;;;;;;;;60;;;;;9,1;;;;;;;;;;;;;;;;;;
27608;3099002;ORIHUELA;2024-02-24;8;;;;;;83;;;;;;;;;49;;;;;11,2;;;;;;;;;;;;;;;;;;
27609;3099002;ORIHUELA;2024-02-24;9;;;;;;84;;;;;;;;;43;;;;;12,6;;;;;;;;;;;;;;;;;;
27610;3099002;ORIHUELA;2024-02-24;10;;;;;;84;;;;;;;;;39;;;;;13,8;;;;;;;;;;;;;;;;;;
27611;3099002;ORIHUELA;2024-02-24;11;;;;;;86;;;;;;;;;34;;;;;15,2;;;;;;;;;;;;;;;;;;
27612;3099002;ORIHUELA;2024-02-24;12;;;;;;88;;;;;;;;;29;;;;;15,7;;;;;;;;;;;;;;;;;;
27613;3099002;ORIHUELA;2024-02-24;13;;;;;;90;;;;;;;;;28;;;;;16,2;;;;;;;;;;;;;;;;;;
27614;3099002;ORIHUELA;2024-02-24;14;;;;;;90;;;;;;;;;26;;;;;16,5;;;;;;;;;;;;;;;;;;
27615;3099002;ORIHUELA;2024-02-24;15;;;;;;89;;;;;;;;;30;;;;;15,6;;;;;;;;;;;;;;;;;;
27616;3099002;ORIHUELA;2024-02-24;16;;;;;;90;;;;;;;;;28;;;;;16,1;;;;;;;;;;;;;;;;;;
27617;3099002;ORIHUELA;2024-02-24;17;;;;;;91;;;;;;;;;22;;;;;16,3;;;;;;;;;;;;;;;;;;
27618;3099002;ORIHUELA;2024-02-24;18;;;;;;90;;;;;;;;;22;;;;;15,3;;;;;;;;;;;;;;;;;;
27619;3099002;ORIHUELA;2024-02-24;19;;;;;;87;;;;;;;;;25;;;;;14,7;;;;;;;;;;;;;;;;;;
27620;3099002;ORIHUELA;2024-02-24;20;;;;;;80;;;;;;;;;39;;;;;12,9;;;;;;;;;;;;;;;;;;
27621;3099002;ORIHUELA;2024-02-24;21;;;;;;73;;;;;;;;;47;;;;;11,2;;;;;;;;;;;;;;;;;;
27622;3099002;ORIHUELA;2024-02-24;22;;;;;;77;;;;;;;;;46;;;;;11,9;;;;;;;;;;;;;;;;;;
27623;3099002;ORIHUELA;2024-02-24;23;;;;;;70;;;;;;;;;52;;;;;10,7;;;;;;;;;;;;;;;;;;
27624;3099002;ORIHUELA;2024-02-25;0;;;;;;67;;;;;;;;;58;;;;;9,4;;;;;;;;;;;;;;;;;;
27625;3099002;ORIHUELA;2024-02-25;1;;;;;;61;;;;;;;;;58;;;;;8,9;;;;;;;;;;;;;;;;;;
27626;3099002;ORIHUELA;2024-02-25;2;;;;;;49;;;;;;;;;63;;;;;7,4;;;;;;;;;;;;;;;;;;
27627;3099002;ORIHUELA;2024-02-25;3;;;;;;45;;;;;;;;;64;;;;;6,8;;;;;;;;;;;;;;;;;;
27628;3099002;ORIHUELA;2024-02-25;4;;;;;;43;;;;;;;;;65;;;;;6,8;;;;;;;;;;;;;;;;;;
27629;3099002;ORIHUELA;2024-02-25;5;;;;;;47;;;;;;;;;61;;;;;7,3;;;;;;;;;;;;;;;;;;
27630;3099002;ORIHUELA;2024-02-25;6;;;;;;37;;;;;;;;;63;;;;;7,2;;;;;;;;;;;;;;;;;;
27631;3099002;ORIHUELA;2024-02-25;7;;;;;;38;;;;;;;;;67;;;;;7,1;;;;;;;;;;;;;;;;;;
27632;3099002;ORIHUELA;2024-02-25;8;;;;;;51;;;;;;;;;62;;;;;8,9;;;;;;;;;;;;;;;;;;
27633;3099002;ORIHUELA;2024-02-25;9;;;;;;58;;;;;;;;;56;;;;;11,1;;;;;;;;;;;;;;;;;;
27634;3099002;ORIHUELA;2024-02-25;10;;;;;;54;;;;;;;;;54;;;;;12;;;;;;;;;;;;;;;;;;
27635;3099002;ORIHUELA;2024-02-25;11;;;;;;62;;;;;;;;;51;;;;;13,5;;;;;;;;;;;;;;;;;;
27636;3099002;ORIHUELA;2024-02-25;12;;;;;;57;;;;;;;;;50;;;;;15;;;;;;;;;;;;;;;;;;
27637;3099002;ORIHUELA;2024-02-25;13;;;;;;68;;;;;;;;;43;;;;;17,7;;;;;;;;;;;;;;;;;;
27638;3099002;ORIHUELA;2024-02-25;14;;;;;;78;;;;;;;;;33;;;;;20,8;;;;;;;;;;;;;;;;;;
27639;3099002;ORIHUELA;2024-02-25;15;;;;;;78;;;;;;;;;32;;;;;21,3;;;;;;;;;;;;;;;;;;
27640;3099002;ORIHUELA;2024-02-25;16;;;;;;81;;;;;;;;;35;;;;;20,3;;;;;;;;;;;;;;;;;;
27641;3099002;ORIHUELA;2024-02-25;17;;;;;;82;;;;;;;;;41;;;;;19,3;;;;;;;;;;;;;;;;;;
27642;3099002;ORIHUELA;2024-02-25;18;;;;;;78;;;;;;;;;49;;;;;17,8;;;;;;;;;;;;;;;;;;
27643;3099002;ORIHUELA;2024-02-25;19;;;;;;68;;;;;;;;;58;;;;;15,8;;;;;;;;;;;;;;;;;;
27644;3099002;ORIHUELA;2024-02-25;20;;;;;;62;;;;;;;;;65;;;;;14;;;;;;;;;;;;;;;;;;
27645;3099002;ORIHUELA;2024-02-25;21;;;;;;49;;;;;;;;;70;;;;;12,3;;;;;;;;;;;;;;;;;;
27646;3099002;ORIHUELA;2024-02-25;22;;;;;;46;;;;;;;;;67;;;;;12,6;;;;;;;;;;;;;;;;;;
27647;3099002;ORIHUELA;2024-02-25;23;;;;;;52;;;;;;;;;61;;;;;14,1;;;;;;;;;;;;;;;;;;
27648;3099002;ORIHUELA;2024-02-26;0;;;;;;56;;;;;;;;;61;;;;;13,9;;;;;;;;;;;;;;;;;;
27649;3099002;ORIHUELA;2024-02-26;1;;;;;;60;;;;;;;;;56;;;;;14,4;;;;;;;;;;;;;;;;;;
27650;3099002;ORIHUELA;2024-02-26;2;;;;;;56;;;;;;;;;58;;;;;13,7;;;;;;;;;;;;;;;;;;
27651;3099002;ORIHUELA;2024-02-26;3;;;;;;46;;;;;;;;;67;;;;;11,4;;;;;;;;;;;;;;;;;;
27652;3099002;ORIHUELA;2024-02-26;4;;;;;;47;;;;;;;;;68;;;;;11,3;;;;;;;;;;;;;;;;;;
27653;3099002;ORIHUELA;2024-02-26;5;;;;;;49;;;;;;;;;65;;;;;12,1;;;;;;;;;;;;;;;;;;
27654;3099002;ORIHUELA;2024-02-26;6;;;;;;32;;;;;;;;;73;;;;;10,2;;;;;;;;;;;;;;;;;;
27655;3099002;ORIHUELA;2024-02-26;7;;;;;;17;;;;;;;;;80;;;;;9;;;;;;;;;;;;;;;;;;
27656;3099002;ORIHUELA;2024-02-26;8;;;;;;49;;;;;;;;;72;;;;;12,7;;;;;;;;;;;;;;;;;;
27657;3099002;ORIHUELA;2024-02-26;9;;;;;;61;;;;;;;;;73;;;;;14;;;;;;;;;;;;;;;;;;
27658;3099002;ORIHUELA;2024-02-26;10;;;;;;78;;;;;;;;;59;;;;;14,9;;;;;;;;;;;;;;;;;;
27659;3099002;ORIHUELA;2024-02-26;11;;;;;;64;;;;;;;;;76;;;;;13,6;;;;;;;;;;;;;;;;;;
27660;3099002;ORIHUELA;2024-02-26;12;;;;;;66;;;;;;;;;62;;;;;15,2;;;;;;;;;;;;;;;;;;
27661;3099002;ORIHUELA;2024-02-26;13;;;;;;78;;;;;;;;;46;;;;;16,6;;;;;;;;;;;;;;;;;;
27662;3099002;ORIHUELA;2024-02-26;14;;;;;;80;;;;;;;;;42;;;;;17,5;;;;;;;;;;;;;;;;;;
27663;3099002;ORIHUELA;2024-02-26;15;;;;;;81;;;;;;;;;40;;;;;17,4;;;;;;;;;;;;;;;;;;
27664;3099002;ORIHUELA;2024-02-26;16;;;;;;84;;;;;;;;;31;;;;;18,2;;;;;;;;;;;;;;;;;;
27665;3099002;ORIHUELA;2024-02-26;17;;;;;;85;;;;;;;;;33;;;;;16,2;;;;;;;;;;;;;;;;;;
27666;3099002;ORIHUELA;2024-02-26;18;;;;;;83;;;;;;;;;37;;;;;14,6;;;;;;;;;;;;;;;;;;
27667;3099002;ORIHUELA;2024-02-26;19;;;;;;80;;;;;;;;;40;;;;;13,3;;;;;;;;;;;;;;;;;;
27668;3099002;ORIHUELA;2024-02-26;20;;;;;;77;;;;;;;;;43;;;;;12,8;;;;;;;;;;;;;;;;;;
27669;3099002;ORIHUELA;2024-02-26;21;;;;;;81;;;;;;;;;42;;;;;12,7;;;;;;;;;;;;;;;;;;
27670;3099002;ORIHUELA;2024-02-26;22;;;;;;77;;;;;;;;;47;;;;;12;;;;;;;;;;;;;;;;;;
27671;3099002;ORIHUELA;2024-02-26;23;;;;;;77;;;;;;;;;48;;;;;12;;;;;;;;;;;;;;;;;;
27672;3099002;ORIHUELA;2024-02-27;0;;;;;;77;;;;;;;;;45;;;;;12,2;;;;;;;;;;;;;;;;;;
27673;3099002;ORIHUELA;2024-02-27;1;;;;;;79;;;;;;;;;41;;;;;12,7;;;;;;;;;;;;;;;;;;
27674;3099002;ORIHUELA;2024-02-27;2;;;;;;80;;;;;;;;;41;;;;;12,5;;;;;;;;;;;;;;;;;;
27675;3099002;ORIHUELA;2024-02-27;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27676;3099002;ORIHUELA;2024-02-27;4;;;;;;82;;;;;;;;;42;;;;;11,5;;;;;;;;;;;;;;;;;;
27677;3099002;ORIHUELA;2024-02-27;5;;;;;;80;;;;;;;;;43;;;;;10,9;;;;;;;;;;;;;;;;;;
27678;3099002;ORIHUELA;2024-02-27;6;;;;;;79;;;;;;;;;43;;;;;10,7;;;;;;;;;;;;;;;;;;
27679;3099002;ORIHUELA;2024-02-27;7;;;;;;75;;;;;;;;;46;;;;;10,2;;;;;;;;;;;;;;;;;;
27680;3099002;ORIHUELA;2024-02-27;8;;;;;;75;;;;;;;;;44;;;;;10,6;;;;;;;;;;;;;;;;;;
27681;3099002;ORIHUELA;2024-02-27;9;;;;;;75;;;;;;;;;39;;;;;12,1;;;;;;;;;;;;;;;;;;
27682;3099002;ORIHUELA;2024-02-27;10;;;;;;74;;;;;;;;;36;;;;;13;;;;;;;;;;;;;;;;;;
27683;3099002;ORIHUELA;2024-02-27;11;;;;;;74;;;;;;;;;33;;;;;14,6;;;;;;;;;;;;;;;;;;
27684;3099002;ORIHUELA;2024-02-27;12;;;;;;78;;;;;;;;;30;;;;;15,9;;;;;;;;;;;;;;;;;;
27685;3099002;ORIHUELA;2024-02-27;13;;;;;;77;;;;;;;;;31;;;;;15,3;;;;;;;;;;;;;;;;;;
27686;3099002;ORIHUELA;2024-02-27;14;;;;;;78;;;;;;;;;31;;;;;15,7;;;;;;;;;;;;;;;;;;
27687;3099002;ORIHUELA;2024-02-27;15;;;;;;78;;;;;;;;;30;;;;;16,7;;;;;;;;;;;;;;;;;;
27688;3099002;ORIHUELA;2024-02-27;16;;;;;;75;;;;;;;;;32;;;;;16,3;;;;;;;;;;;;;;;;;;
27689;3099002;ORIHUELA;2024-02-27;17;;;;;;74;;;;;;;;;34;;;;;15,7;;;;;;;;;;;;;;;;;;
27690;3099002;ORIHUELA;2024-02-27;18;;;;;;73;;;;;;;;;35;;;;;15,6;;;;;;;;;;;;;;;;;;
27691;3099002;ORIHUELA;2024-02-27;19;;;;;;72;;;;;;;;;37;;;;;14,6;;;;;;;;;;;;;;;;;;
27692;3099002;ORIHUELA;2024-02-27;20;;;;;;73;;;;;;;;;37;;;;;14,3;;;;;;;;;;;;;;;;;;
